,power_consumption
9024,0.2843099833891175
9025,-0.005305944991337988
9026,0.06913952669128447
9027,0.023367647237675874
9028,-0.22825132523140693
9029,-0.3226046034788622
9030,-0.29693481578549974
9031,-0.27401564705261117
9032,-0.0014947229046022548
9033,0.2733332704729768
9034,-0.0770724210834365
9035,-0.4755730114809261
9036,-0.5665038174378977
9037,-0.5451859160758975
9038,-0.585992921069916
9039,-0.29693481578549974
9040,0.005375976929837221
9041,-0.09768452058675492
9042,0.14934865200254507
9043,0.8337538259616828
9044,1.2459402087289149
9045,0.8208717342661825
9046,0.936387473097831
9047,0.9127112768699801
9048,0.4540736895933775
9049,0.0913193894222323
9050,0.43131400017840404
9051,0.46222241102939854
9052,0.17763013309427703
9053,0.36694030399872846
9054,0.15623809144175857
9055,0.25706447437698215
9056,0.727675448822781
9057,0.3933838342714144
9058,0.14988680122749562
9059,0.2187156036820916
9060,0.06493068544478184
9061,0.015896780630713772
9062,0.049324625775418414
9063,0.032858776267595126
9064,0.11478427782633112
9065,0.15380735197410988
9066,0.5721421451903158
9067,0.9600458676859458
9068,1.31759853010036
9069,0.8598950661224619
9070,0.747009075159225
9071,0.5442207594236043
9072,0.1226328479191439
9073,-0.1045552204211944
9074,-0.3178345830971807
9075,-0.06157939953043884
9076,0.13902147776894155
9077,0.470058906783346
9078,0.5678509392194722
9079,0.30789729046461434
9080,0.009478872637609286
9081,-0.3226046034788622
9082,-0.36888814106344764
9083,-0.3146327230352272
9084,-0.4526847770090845
9085,-0.4786007555502073
9086,-0.45477966031656
9087,-0.3178345830971807
9088,-0.2450034404553297
9089,0.032858776267595126
9090,0.5489344831115767
9091,0.7341917419395801
9092,0.4852039749693259
9093,0.6494371158994179
9094,0.5344806285365007
9095,0.16810290948404244
9096,-0.10681193682238564
9097,-0.06545441690107177
9098,-0.10175599041200518
9099,0.10156577461198989
9100,0.08922174306281785
9101,-0.19167387757143634
9102,-0.2828143240394325
9103,-0.23817986496467214
9104,-0.3016519634523809
9105,-0.5593283708384702
9106,-0.6685179404406734
9107,-0.7362237560474872
9108,-0.9732578986150346
9109,-0.9908754990638868
9110,-0.9427806002228105
9111,-0.4924158276034938
9112,-0.7160584654831483
9113,-0.8301391360581861
9114,-0.46546550247584206
9115,0.0290163768917087
9116,0.34204026881737154
9117,0.4536059993150703
9118,0.30802415276112927
9119,-0.1554068341595635
9120,0.0020106262063818575
9121,0.16721132668447117
9122,0.2081173539107274
9123,-0.15052020150056128
9124,0.07370315990702023
9125,-0.1981784894450078
9126,-0.3413165360065328
9127,-0.35107903418211905
9128,-0.38008794988594796
9129,-0.6753769128836865
9130,-0.6450494802689125
9131,-0.7161410846524059
9132,-0.6430005734746531
9133,-0.5380073957543873
9134,-0.7187324776978273
9135,-0.7177982082593382
9136,-0.6954354061829894
9137,-0.7641424045273841
9138,-0.6885647063485498
9139,-0.44856315518939033
9140,-0.2994511231092035
9141,-0.13186860196227676
9142,-0.17600223741568843
9143,-0.3336836886087118
9144,-0.9679273905997611
9145,-1.1626429949248738
9146,-0.783067415320741
9147,-0.7462303958502543
9148,-1.0567561608736311
9149,-0.9272327334572488
9150,-0.8193188387805501
9151,-0.7504010048585051
9152,-0.7504010048585051
9153,-0.8397201027062183
9154,-0.8672029020439762
9155,-0.9123836313734776
9156,-0.805366603534021
9157,-0.3865244361941483
9158,-0.4573932347751316
9159,-0.7133970034949083
9160,-0.7484956119598568
9161,-0.7362237560474872
9162,-0.6502830287047452
9163,-0.47572336355505945
9164,-0.47572336355505945
9165,-0.5829881940798297
9166,-0.6740924105173882
9167,-0.6372524907069295
9168,-0.5567345588372097
9169,-0.805366603534021
9170,-0.9252581668107144
9171,-0.9081798041232393
9172,-0.7253968020121585
9173,-0.6459838070777447
9174,-0.7146734153144213
9175,-0.7572717046929446
9176,-0.7641424045273841
9177,-0.8712148623217647
9178,-0.9198678771682647
9179,-0.829924236438682
9180,-0.47913440392856216
9181,-0.543179811279606
9182,-0.7227329936913759
9183,-0.8625629315398411
9184,-0.7921631110811431
9185,-0.7800609388958858
9186,-0.37883576190962304
9187,0.2830498124726171
9188,0.7189123936205192
9189,1.032533591382197
9190,1.2463611971656752
9191,1.297701893999477
9192,1.0378073798465384
9193,0.5563979594220302
9194,0.3944408509267163
9195,0.5754078960388953
9196,0.21621996069811197
9197,0.3024939948736578
9198,0.19775557229414256
9199,0.12027328602753665
9200,-0.09064609306764103
9201,-0.32396923280546674
9202,-0.3178345830971807
9203,-0.22568194174003148
9204,-0.4528958279831737
9205,-0.5607816966973594
9206,-0.5774989624262888
9207,-0.5057961191260371
9208,-0.21220800698744272
9209,-0.087856464048438
9210,0.07184249683310405
9211,0.4571374311714358
9212,0.23290928485962464
9213,0.12903619739169828
9214,0.008585406395994625
9215,-0.25239261759033127
9216,-0.30612067181207875
9217,-0.34479578882540646
9218,-0.2860967033901048
9219,-0.20288212020088683
9220,-0.22825132523140693
9221,-0.1981972737665886
9222,-0.22402293378641389
9223,-0.1870036184344681
9224,-0.25981431812199496
9225,-0.4377281985488546
9226,-0.5551130007438037
9227,-0.4755730114809261
9228,-0.0937653594620848
9229,-0.29693481578549974
9230,-0.511359994583608
9231,-0.5855042088319578
9232,-0.26946024270230023
9233,-0.3931246134676524
9234,0.032858776267595126
9235,0.3841652457040699
9236,0.4666805305756937
9237,0.356605037283093
9238,0.13318479792231452
9239,-0.6819633218930848
9240,-0.5440123677709371
9241,-0.5245529532001315
9242,-0.44121951230872875
9243,-0.4653009849195441
9244,-0.43420300346720303
9245,-0.4183261038449251
9246,-0.36827820195713534
9247,-0.4825574354024021
9248,-0.44121951230872875
9249,-0.7641424045273841
9250,-0.8843120868283224
9251,-0.870663787054545
9252,-0.6569826672825602
9253,-0.585992921069916
9254,-0.7139424608427998
9255,-0.8259787030373393
9256,-0.7193221736154121
9257,-0.6814491254736637
9258,-0.33090427808364226
9259,0.021029890805975403
9260,-0.12177523577749999
9261,-0.02064897681946086
9262,-0.09964530995711589
9263,-0.23979450505347621
9264,-0.4073112831532605
9265,-0.45521800233181836
9266,-0.36275762658891714
9267,-0.23471357125903639
9268,-0.1733250741835543
9269,-0.2560745107649576
9270,-0.3314387840971043
9271,-0.4209125667853266
9272,-0.5168712086118498
9273,-0.7432511630442249
9274,-0.8191080032028999
9275,-0.8946857013817342
9276,-1.063067812486093
9277,-1.1122755061330114
9278,-1.1626429949248738
9279,-1.1773094876286034
9280,-1.1740696738322145
9281,-1.1391247818169867
9282,-0.5242994770058018
9283,0.08922174306281785
9284,-0.10139582754800479
9285,-0.09080840831271657
9286,-0.06333102141455754
9287,-0.10262777380135288
9288,-0.06545441690107177
9289,-0.44121951230872875
9290,-0.2997345297667849
9291,-0.30011895816766976
9292,-0.3080203069726567
9293,-0.2912631276879696
9294,-0.3135934474544423
9295,-0.35107903418211905
9296,-0.4377281985488546
9297,-0.7710131043618236
9298,-0.8759501909940738
9299,-0.9272327334572488
9300,-1.0183582984016448
9301,-1.0622908836998781
9302,-1.1106107237798764
9303,-1.1043725501453714
9304,-0.9152978008850525
9305,-0.7095368888096298
9306,-0.7641424045273841
9307,-0.9173924700099123
9308,-1.3150177705105905
9309,-1.4714163250084151
9310,-1.599961523309772
9311,-1.6254907102957037
9312,-1.71207535040874
9313,-1.6699668736909121
9314,-1.6632687785700102
9315,-1.6090458301752264
9316,-0.9633759574223445
9317,-0.9841659417491215
9318,-1.0807264215313912
9319,-1.0114875985672052
9320,-0.9396548360815704
9321,-0.9018285890973352
9322,-0.9187762181237653
9323,-0.9244778907684053
9324,-1.093935996580479
9325,-1.1212119437318764
9326,-1.1353850945139778
9327,-1.0214672538910428
9328,-0.7641424045273841
9329,-0.9013524652411019
9330,-0.8926829258975596
9331,-0.8284389348580651
9332,-1.1019685731414377
9333,-1.291961376370272
9334,-1.4534736271595539
9335,-1.2897010261131951
9336,-1.3686804671314554
9337,-1.142967806621228
9338,-0.9979944926153806
9339,-0.8877611308747958
9340,-0.8301391360581861
9341,-0.8159920797932648
9342,-0.65429188873955
9343,-0.5829881940798297
9344,-0.7115924386430846
9345,-0.7226366514214133
9346,-0.8259787030373393
9347,-0.9152978008850525
9348,-1.0531314353798806
9349,-1.1007312734219976
9350,-1.1489015952559947
9351,-1.1415334490011022
9352,-1.1412036337777955
9353,-1.093935996580479
9354,-0.8122373033684605
9355,-0.17326125239020668
9356,0.10156577461198989
9357,0.25673079550723366
9358,0.13275290507800522
9359,0.4373423255090208
9360,-0.19167387757143634
9361,-0.01602452276029815
9362,0.39013516765844786
9363,0.4079164144932122
9364,0.10156577461198989
9365,0.028341684485467925
9366,-0.1045552204211944
9367,-0.27735691456465356
9368,-0.35107903418211905
9369,-0.7023061060174288
9370,-0.7710131043618236
9371,-0.8259787030373393
9372,-0.9873246517320035
9373,-1.0797618199799894
9374,-1.1033862935451328
9375,-0.6414263458689266
9376,-0.600961896894964
9377,-0.7269515676964364
9378,-0.5829881940798297
9379,-0.02795871595358285
9380,-0.8640833543630809
9381,-1.0114875985672052
9382,0.01535491015063067
9383,0.13437207504211102
9384,0.04394657519686329
9385,0.3836339335010735
9386,0.42705056716800416
9387,0.4951690683029116
9388,0.4373423255090208
9389,0.3635038517922325
9390,0.47515674143441994
9391,0.2360140955306404
9392,-0.09357894962313731
9393,-0.4305777198321513
9394,-0.49703169368058286
9395,-0.5717628091630788
9396,-0.7641424045273841
9397,-0.8007406994251083
9398,-0.8163145283781718
9399,-0.8465908025406578
9400,-0.8766110355047981
9401,-0.7921631110811431
9402,-0.4075352950384205
9403,0.10156577461198989
9404,0.2187156036820916
9405,0.2565683375233689
9406,0.5344806285365007
9407,0.6048236551376519
9408,-0.21231910038657312
9409,-0.3993528458980188
9410,-0.43110913387037075
9411,-0.11472866999458951
9412,-0.005940306996462534
9413,-0.019491666520369155
9414,0.1332806993567237
9415,-0.12516731992451283
9416,-0.1836776825570229
9417,-0.3178345830971807
9418,-0.321893054130903
9419,-0.3656418141298945
9420,-0.5855042088319578
9421,-0.5795972553758137
9422,-0.7438006520386208
9423,-0.7269515676964364
9424,-0.7911695870668629
9425,-0.6279967493340819
9426,-0.26627088192054527
9427,0.13275290507800522
9428,0.021104012408188984
9429,-0.15692937879232557
9430,0.554055035227802
9431,0.3081047124839158
9432,0.7176973492315077
9433,0.8641205026626736
9434,0.6884402089069622
9435,0.10156577461198989
9436,0.04423319339131531
9437,-0.12785483336209627
9438,0.05331312305986835
9439,-0.004114765955300172
9440,-0.048278436924964085
9441,-0.042330700861143135
9442,0.08491652610894604
9443,-0.03974810847223806
9444,-0.44121951230872875
9445,-0.4645927116586815
9446,-0.5018613521456887
9447,-0.5918628427250315
9448,-0.5991529596557279
9449,-0.5717628091630788
9450,-0.11556254315248399
9451,0.5573432772779362
9452,0.9608816544024508
9453,1.1033876994908387
9454,1.0947353279993257
9455,0.7215708285730811
9456,0.39013516765844786
9457,0.08170902619867944
9458,0.34204026881737154
9459,0.2983033843878998
9460,-0.06205863387844939
9461,0.022858077295597468
9462,-0.2468866250649402
9463,-0.3616679629674166
9464,-0.4209125667853266
9465,-0.5559041096238714
9466,-0.5774989624262888
9467,-0.2468866250649402
9468,-0.34160701119429926
9469,-0.45210504983569344
9470,-0.47572336355505945
9471,-0.5421936798177148
9472,-0.5803004677249839
9473,-0.5927387067718755
9474,-0.5883095663717334
9475,-0.5418836191504143
9476,-0.5303467429091645
9477,-0.7115924386430846
9478,-0.980698623484726
9479,-1.5182581282766205
9480,-1.8379505568854266
9481,-1.7064284557125118
9482,-1.093935996580479
9483,-0.805366603534021
9484,-0.7999920987862367
9485,-0.4573932347751316
9486,-0.035848222076799635
9487,-0.36103083076482584
9488,-0.54325584200883
9489,-0.561031334071376
9490,-0.5478167922162801
9491,-0.6698205124727084
9492,-0.7811816869833822
9493,-0.8008940158168804
9494,-0.8018401928079967
9495,-0.7710131043618236
9496,-0.65429188873955
9497,-0.6257991803944718
9498,-0.6012292262867003
9499,-0.6197095659707816
9500,-0.6957454327372654
9501,-0.9084271010506131
9502,-1.345112599006368
9503,-1.6823736186864888
9504,-1.6711736419326326
9505,-1.6011296069005587
9506,-1.4715343909540541
9507,-1.423602209786393
9508,-1.2734795395263436
9509,-1.1816843631544243
9510,0.03129420535032762
9511,-0.02795871595358285
9512,-0.07501009898437341
9513,-0.2213571176066655
9514,-0.44121951230872875
9515,-0.4573932347751316
9516,-0.5665038174378977
9517,-0.5829881940798297
9518,-0.585992921069916
9519,-0.5883095663717334
9520,-0.5964789281458346
9521,-0.5717628091630788
9522,-0.4183261038449251
9523,-0.07992093505768262
9524,0.20462627212858203
9525,0.4116867357046248
9526,0.43143629824265456
9527,0.06062759331209037
9528,0.4013375846902156
9529,0.3744022203282355
9530,0.44670604956019755
9531,0.6642843449388067
9532,0.550749759716527
9533,0.26826868135201987
9534,0.060080556630781566
9535,0.24263920912745368
9536,0.32915284100429604
9537,-0.09064609306764103
9538,-0.2889118562461599
9539,-0.24001803347039063
9540,-0.5964789281458346
9541,-0.6324264231295544
9542,-0.6257991803944718
9543,-0.6129870081697156
9544,-0.65429188873955
9545,-0.5059433130486378
9546,-0.17758748166184626
9547,0.12903619739169828
9548,0.4390878763053526
9549,0.7546332009250287
9550,1.2012796415902451
9551,1.7177064118807785
9552,1.2329237230528365
9553,1.0900958275426684
9554,0.9342588103839585
9555,0.8669461045477442
9556,0.9616616568534934
9557,0.7950002418918726
9558,0.5819322851303315
9559,0.4020240524911727
9560,0.19775557229414256
9561,0.04447410411770418
9562,-0.03359233290786918
9563,-0.16383938245371635
9564,-0.32438732515063723
9565,-0.32505595787445224
9566,-0.40109977749889614
9567,-0.44121951230872875
9568,-0.3683720683704124
9569,-0.3082217298862037
9570,0.12904857394974778
9571,0.2939453699762952
9572,-0.021524242737531087
9573,0.12903619739169828
9574,0.043890871295685835
9575,0.08922174306281785
9576,0.12172954257198901
9577,-0.12747374572449416
9578,-0.18294183665097016
9579,-0.2524722693272326
9580,0.10954672960113823
9581,0.19775557229414256
9582,-0.0032657186850546813
9583,-0.11599388528729866
9584,-0.13545997925475345
9585,-0.26559767216552416
9586,-0.2447331679420632
9587,-0.35107903418211905
9588,-0.4183261038449251
9589,-0.4345441572003251
9590,-0.4924158276034938
9591,-0.4377281985488546
9592,-0.4341024483474788
9593,-0.3656418141298945
9594,-0.16310690683205417
9595,-0.22580775654898597
9596,-0.46900784942369556
9597,-0.7115924386430846
9598,-0.6377234860895876
9599,-0.8465908025406578
9600,-0.8259787030373393
9601,-1.0664531972427211
9602,-0.8465908025406578
9603,-0.7086384491203301
9604,-0.5982596427945788
9605,-0.6449752829286837
9606,-0.8534615023750973
9607,-0.7830078993491747
9608,-0.7471670624644651
9609,-0.5302650378865195
9610,-0.266937973305913
9611,-0.2213571176066655
9612,-0.5991928703715963
9613,-0.6819633218930848
9614,-0.7416984100055011
9615,-0.6954354061829894
9616,-0.7252281081467706
9617,-0.6571803539667929
9618,-0.3451927194150872
9619,0.02627447504004111
9620,-0.2519050794633652
9621,-0.4573932347751316
9622,-0.35680875356168795
9623,-0.6541225717474922
9624,-0.9013524652411019
9625,-0.7023061060174288
9626,-0.8360041256386814
9627,-0.8809443017128552
9628,-0.7146734153144213
9629,-0.539312642091821
9630,-0.5717628091630788
9631,-0.6279967493340819
9632,-0.7180208423630605
9633,-0.9044258998078158
9634,-0.777883804196263
9635,-0.5927387067718755
9636,-0.7572717046929446
9637,-0.870663787054545
9638,-0.7946480897999835
9639,-0.7836333738177843
9640,-0.7856786150593283
9641,-0.7641424045273841
9642,-0.6372320469968277
9643,-0.5665038174378977
9644,-1.0046168987327657
9645,-1.2325890188970554
9646,-1.3864682877373098
9647,-1.4998408496620015
9648,-1.737510618294578
9649,-1.5891195684525927
9650,-1.4735710131087763
9651,-1.1398594437525935
9652,-1.0114875985672052
9653,-0.994498017459828
9654,-0.9702633995605684
9655,-0.9518649757494586
9656,-0.9679273905997611
9657,-0.9013524652411019
9658,-0.980698623484726
9659,-0.9771340993950078
9660,-0.8920003859955393
9661,-0.7157966581988321
9662,-0.7946480897999835
9663,-0.870663787054545
9664,-0.8642224279429609
9665,-0.8362366815139135
9666,-0.777883804196263
9667,-0.8946857013817342
9668,-0.9979944926153806
9669,-1.2866558217634492
9670,-1.3734617526209754
9671,-1.631406535600265
9672,-1.7585877790487172
9673,-1.660501016446222
9674,-1.3743756200430597
9675,-1.53377732721889
9676,-1.537228819856822
9677,-1.4020748043540168
9678,-1.2279133907776645
9679,-1.1695136947593132
9680,-0.9744946676301687
9681,-0.9272327334572488
9682,-0.952444447275559
9683,-0.9290392005539315
9684,-1.080277380599765
9685,-1.1452274665905449
9686,-1.1168301555422766
9687,-1.1310721843916975
9688,-1.1452274665905449
9689,-1.1120885779455656
9690,-0.7572717046929446
9691,-0.13890871959339177
9692,-0.30661526015881546
9693,-0.29026435153896885
9694,-0.11389976528022137
9695,-0.19387431826890758
9696,-0.29902930845933673
9697,-0.2912631276879696
9698,-0.2649230793386255
9699,-0.26258131661330236
9700,-0.20938591989222227
9701,-0.25331650670680333
9702,-0.29007326983025455
9703,-0.18013291860002864
9704,-0.3238865649458497
9705,-0.6394213738220142
9706,-0.6813347296955605
9707,-0.7572717046929446
9708,-0.8779185353401685
9709,-0.9516088257421295
9710,-1.0114875985672052
9711,-1.0252289982360843
9712,-1.0389703979049631
9713,-1.0046168987327657
9714,-0.7572717046929446
9715,-0.22598317329466752
9716,-0.1045552204211944
9717,-0.12516731992451283
9718,-0.31470329827991694
9719,0.04379236325517312
9720,-0.09964530995711589
9721,-0.10848015251003221
9722,-0.09768452058675492
9723,-0.0770724210834365
9724,-0.1595208190967102
9725,0.04660017593647408
9726,0.06913964817670872
9727,-0.0699489663063823
9728,-0.2828143240394325
9729,-0.5582046899698481
9730,-0.5982596427945788
9731,-0.7117461608641935
9732,-0.9049016267895255
9733,-0.9427806002228105
9734,-1.0046168987327657
9735,-1.0494173548087167
9736,-1.052911191649886
9737,-1.0351722579971494
9738,-0.7392780455694297
9739,-0.13890871959339177
9740,0.13507612435703353
9741,0.5677355643666429
9742,0.5567202514809437
9743,0.7956223921784892
9744,0.6496961603035646
9745,0.1557265722821384
9746,0.10843647444642936
9747,0.3486297963687176
9748,0.2429711257197563
9749,0.02054729890727161
9750,-0.2587903446432497
9751,-0.4343354869580815
9752,-0.48931441114980506
9753,-0.6738557997726856
9754,-0.7177982082593382
9755,-0.7416984100055011
9756,-0.9977461988983263
9757,-1.0458410977394026
9758,-1.0807264215313912
9759,-1.111569383069113
9760,-1.1452274665905449
9761,-1.1037284336130213
9762,-0.7826171335865292
9763,-0.19387431826890758
9764,0.2250834295638415
9765,1.0036694336859497
9766,1.3710232224039265
9767,0.34628996064567524
9768,-0.26975173884170844
9769,-0.19735001903902666
9770,-0.2856206608829577
9771,-0.12516731992451283
9772,-0.32505595787445224
9773,-0.33178039916336705
9774,-0.3210166624372152
9775,-0.31296245596272987
9776,-0.46350585566850977
9777,-0.7198285898375593
9778,-0.7710131043618236
9779,-0.8193188387805501
9780,-1.0114875985672052
9781,-1.0731959607986514
9782,-1.1100495002599777
9783,-1.1557722950904343
9784,-1.2070539923659207
9785,-1.188214624433758
9786,-0.9044258998078158
9787,-0.31441483469564807
9788,-0.1360488880420623
9789,-0.031887565371930784
9790,-0.013442769203684595
9791,-0.11336939280574201
9792,-0.32039780557475955
9793,-0.25884078555400003
9794,-0.3106762154543787
9795,-0.36993098410625597
9796,-0.5050003430139252
9797,-0.5195309970235731
9798,-0.4137367129709708
9799,-0.4137367129709708
9800,-0.4341740497311888
9801,-0.7297889053551867
9802,-0.7095368888096298
9803,-0.7987384084741365
9804,-0.9394570303739138
9805,-1.0046168987327657
9806,-1.057295241387592
9807,-1.107677396249358
9808,-1.1051414332046652
9809,-1.135157621948921
9810,-1.1186921473980895
9811,-1.099335442838951
9812,-1.2476489736665197
9813,-1.4486441791978595
9814,-1.579422042374372
9815,-1.6635280065707077
9816,-1.7574078297020603
9817,-1.7361220133746216
9818,-1.675057819709625
9819,-1.5558314286944215
9820,-0.9806720227000284
9821,-0.8624880971025196
9822,-0.8020508080537543
9823,-0.8397201027062183
9824,-0.8877611308747958
9825,-0.8946857013817342
9826,-0.8740736018784158
9827,-0.8946857013817342
9828,-0.994158367619839
9829,-1.0664531972427211
9830,-1.0870652967460395
9831,-1.1168301555422766
9832,-1.1827928573212825
9833,-1.2020232785205243
9834,-1.1695136947593132
9835,-1.2114734722987182
9836,-1.3159046501558087
9837,-1.4705058833287192
9838,-1.5963340276987124
9839,-1.648918785764918
9840,-1.7754964472335315
9841,-1.7590325117996213
9842,-1.6996928880924445
9843,-1.602166665970675
9844,-1.3938639012065033
9845,-1.1051414332046652
9846,-1.0870652967460395
9847,-0.94728936551832
9848,-0.8926611724717531
9849,-0.8905775128761492
9850,-0.919030817883639
9851,-0.9110184217819186
9852,-1.0499719817353506
9853,-1.093935996580479
9854,-1.1284046581520157
9855,-1.1766472191309842
9856,-1.1861195032512022
9857,-1.19414832260431
9858,-1.1212119437318764
9859,-1.0524868023884753
9860,-1.1773682619539274
9861,-1.3597450677067875
9862,-1.4321152147771898
9863,-1.5072373032460171
9864,-1.5311385069577872
9865,-1.5443337706139477
9866,-1.3909206250056854
9867,-1.2359827929041445
9868,-1.0389703979049631
9869,-0.9460753645252372
9870,-0.469574917275385
9871,-0.6648876555774065
9872,-0.6698839292841059
9873,-0.7146734153144213
9874,-0.7362237560474872
9875,-0.7911695870668629
9876,-0.9267306655407108
9877,-0.9908754990638868
9878,-0.9978425358434966
9879,-1.06895389698162
9880,-1.0574492565753424
9881,-1.0114875985672052
9882,-0.7800609388958858
9883,-0.2828143240394325
9884,-0.02064897681946086
9885,0.231355517499483
9886,0.6480691988398826
9887,0.3024939948736578
9888,0.3390211446593963
9889,0.18389044908200497
9890,0.31817821214318326
9891,0.3081047124839158
9892,-0.042330700861143135
9893,-0.0014947229046022548
9894,-0.2213571176066655
9895,-0.2641273593944844
9896,-0.376128257220424
9897,-0.6068371376970264
9898,-0.6777375582159507
9899,-0.7266562816446456
9900,-0.8786080847988658
9901,-0.922353650140006
9902,-0.9771340993950078
9903,-1.0320996980705237
9904,-1.0624725432400215
9905,-1.0046168987327657
9906,-0.7486672879952524
9907,-0.2653358505214446
9908,-0.08865051693177585
9909,0.0913193894222323
9910,0.3141594570409881
9911,0.1503847120156489
9912,0.02201755044892353
9913,-0.12791183662712405
9914,0.40099204016765705
9915,0.6419258504820726
9916,0.5450062358070088
9917,-0.08670627651225371
9918,-0.04010340315912638
9919,-0.08670627651225371
9920,-0.30623872868839375
9921,-0.6648340157489717
9922,-0.7213810919010702
9923,-0.7800609388958858
9924,-0.9427806002228105
9925,-1.0114875985672052
9926,-1.0351722579971494
9927,-1.0870652967460395
9928,-1.093935996580479
9929,-1.0641168046678398
9930,-0.7919274546537455
9931,-0.3656418141298945
9932,-0.13230174856044058
9933,-0.09461782884469924
9934,0.009478872637609286
9935,-0.09064609306764103
9936,-0.22598317329466752
9937,-0.23156900774938333
9938,-0.1770214745202477
9939,-0.14305758351228587
9940,0.049324625775418414
9941,0.09469507477755042
9942,-0.2593412331190434
9943,-0.2743056757708518
9944,-0.3993528458980188
9945,-0.661081907010792
9946,-0.6634383058229228
9947,-0.7471691667422521
9948,-0.9396548360815704
9949,-0.994158367619839
9950,-1.0971063738819682
9951,-1.1557722950904343
9952,-1.1557722950904343
9953,-1.125552470196997
9954,-0.8878150015472946
9955,-0.4341024483474788
9956,-0.17308321936575208
9957,-0.09357894962313731
9958,0.2912096684617299
9959,0.23878930967272452
9960,0.0290163768917087
9961,0.10534602163717373
9962,-0.11598397109646147
9963,-0.3151416961425125
9964,-0.37883576190962304
9965,-0.3591159120416487
9966,-0.4137367129709708
9967,-0.4648298442788411
9968,-0.5409550618514514
9969,-0.8018317403814513
9970,-0.8259787030373393
9971,-0.8082109646855191
9972,-0.9565219998916894
9973,-1.035606162376249
9974,-1.0971063738819682
9975,-1.1214274675659122
9976,-1.1626429949248738
9977,-1.1880890232541972
9978,-1.1893684160298932
9979,-1.1785088687686895
9980,-1.2526393699017524
9981,-1.4248625052686819
9982,-1.501752452699951
9983,-1.581875344418696
9984,-1.6763142798985584
9985,-1.6856755873413853
9986,-1.6131392156091529
9987,-1.5272059470637978
9988,-1.298949396164116
9989,-1.0351722579971494
9990,-0.8672029020439762
9991,-0.9272327334572488
9992,-0.935909900388371
9993,-0.947172801897005
9994,-0.935909900388371
9995,-0.9198678771682647
9996,-1.0730551719027521
9997,-1.073640647870853
9998,-1.068907941492745
9999,-1.124413644782934
10000,-1.131226668607771
10001,-1.212836791268353
10002,-1.1626429949248738
10003,-1.1695136947593132
10004,-1.354018074139964
10005,-1.3880084847553054
10006,-1.6129707500571204
10007,-1.6785165052832138
10008,-1.8062543401631508
10009,-1.7119295357562292
10010,-1.6590385111033306
10011,-1.551064286517609
10012,-1.545963105320413
10013,-0.91299058682113
10014,-1.2306539552476095
10015,-1.070568751424808
10016,-0.9565219998916894
10017,-0.9801251455220167
10018,-0.9453198332854801
10019,-0.9261191198472053
10020,-1.0971063738819682
10021,-1.125552470196997
10022,-1.1246503231467744
10023,-1.1557722950904343
10024,-1.1935977236254536
10025,-1.1145480960837975
10026,-0.8626689795779623
10027,-0.36103083076482584
10028,-0.1870036184344681
10029,-0.14577941942783126
10030,-0.20288212020088683
10031,-0.23471357125903639
10032,-0.3541191130012403
10033,-0.7911695870668629
10034,-0.528836846994323
10035,0.11478427782633112
10036,-0.28867016404637147
10037,-0.2582645691021044
10038,-0.27727914991126673
10039,-0.26486210605727084
10040,-0.4536999153747551
10041,-0.7177982082593382
10042,-0.7803877036200758
10043,-0.8073146107574707
10044,-1.0114875985672052
10045,-1.093935996580479
10046,-1.1853417564852697
10047,-1.1912359423145815
10048,-1.2110744242509586
10049,-1.1695136947593132
10050,-0.9526306273239511
10051,-0.4546959497251831
10052,-0.21827814247325084
10053,-0.07501009898437341
10054,-0.09064609306764103
10055,-0.14155604262036803
10056,-0.19653806165012552
10057,-0.20761571793778655
10058,0.10954672960113823
10059,-0.12901442376018527
10060,0.0913193894222323
10061,0.4373423255090208
10062,-0.10931707285765564
10063,-0.28771956003432886
10064,-0.43019654643676375
10065,-0.7086384491203301
10066,-0.7641424045273841
10067,-0.808307098899239
10068,-0.9565219998916894
10069,-1.0252289982360843
10070,-1.1212119437318764
10071,-1.1452274665905449
10072,-1.1983524894961428
10073,-1.1695136947593132
10074,-0.9081798041232393
10075,-0.4825574354024021
10076,-0.2856206608829577
10077,-0.2468866250649402
10078,-0.18013291860002864
10079,-0.24196921710998393
10080,-0.3226046034788622
10081,-0.2910199006081928
10082,-0.1733250741835543
10083,-0.18341072940480993
10084,-0.27735691456465356
10085,-0.2828143240394325
10086,-0.2834378829340257
10087,-0.4137367129709708
10088,-0.47913440392856216
10089,-0.7641424045273841
10090,-0.777883804196263
10091,-0.8085832725420823
10092,-0.9876230752316171
10093,-1.0531314353798806
10094,-1.1122755061330114
10095,-1.107677396249358
10096,-1.1489015952559947
10097,-1.1310721843916975
10098,-0.877170749085348
10099,-0.389724295130423
10100,-0.16989295761767645
10101,-0.34479578882540646
10102,-0.16969800714384817
10103,-0.053203809051633216
10104,-0.4237941464147669
10105,-0.26258131661330236
10106,-0.25841886405329983
10107,0.3214281693140531
10108,0.15407500291459855
10109,0.19184163931773018
10110,-0.07992093505768262
10111,-0.3178345830971807
10112,-0.45117738153658266
10113,-0.6497554908634456
10114,-0.661081907010792
10115,-0.777883804196263
10116,-0.9516088257421295
10117,-1.0458410977394026
10118,-1.0971063738819682
10119,-1.1189796837241597
10120,-1.1117134003121936
10121,-1.0870652967460395
10122,-0.8362366815139135
10123,-0.4183261038449251
